negative	(행사특가)라는 표시는 없애시는 게 좋을듯.. 점점 가격이 내려감 (행사특가)라는 표시는 없애시는 게 좋을듯.. 점점 가격이 내려감 (행사특가)라는 표시는 없애시는 게 좋을듯.. 점점 가격이 내려감 (행사특가)라는 표시는 없애시는 게 좋을듯.. 점점 가격이 내려감 (행사특가)라는 표시는 없애시는 게 좋을듯.. 점점 가격이 내려감 (행사특가)라는 표시는 없애시는 게 좋을듯.. 점점 가격이 내려감 (행사특가)라는 표시는 없애시는 게 좋을듯.. 점점 가격이 내려감 (행사특가)라는 표시는 없애시는 게 좋을듯.. 점점 가격이 내려감 (행사특가)라는 표시는 없애시는 게 좋을듯.. 점점 가격이 내려감 (행사특가)라는 표시는 없애시는 게 좋을듯.. 점점 가격이 내려감
negative	(행사특가)페리오 치약 150g x20개 청은차 애경 2080 송염 메디안 치석 충치 입냄새제거 구취 기능성 B상품선택:45강력한스크럽x4+촉촉한겔x4
negative	(당일출고/무료배송)야구모자/볼캡/캠프캡/스냅백/남자/여자/모자/베이스볼캡 11,900원 [옵션]옵션선택:C02_롱챙무지볼캡/색상:검정-1개 (+400 모자가 삐뚤어짐.
negative	(구매자분들 꼭 필독 해주시기바람 사진 까지 첨부함) 고객을 호구로아시나보네 상품을 제대로보내지도않는 곳은 다음에 구매하는분들한테 폐만 끼칩니다. 내용은 이렇습니다. 블랙 바지와 그레이 바지를 사진에 있는 모양으로 하나씩 구매를 해서 받았는데 블랙바지는 제대로검토도 안하고 전혀 다른걸 같이 보냈네요.일때문에라도 교체나 환불할수있는 시간도 안되서 다시 보내봐야 또 기다려야할것 같고...
negative	(구매자분들 꼭 필독 해주시기바람) 고객을 호구로아시나보네 상품을 제대로보내지도않는 곳은 다음에 구매하는분들한테 폐만 끼칩니다. 내용블랙 바지와 그레이 바지를 사진에 있는 모양으로 하나씩 구매를 해서 받았는데 블랙바지는 제대로검토도 안하고 같이 보냈네요 일때문에라도 교체나 환불할수있는 시간도 안되서 다시 보내봐야 또 기다려야할것 같고... 글만 작성 되서 올라가면 사진 찍어서 다시 올립니다.
negative	* 285 특수주문으로 했는데... 제품 사이즈를 보니까 280하고 동일합니다. 결국 5미리 작게 나왔는데... 반송하기도 그렇고 늘려서 신어야할듯 싶네요~ 제품 품질은 만족하는 수준이고 가격대비에는 약간 비싼듯 보입니다. 다음에 290을 주문해야할지... 사이즈를 자체적으로 증대할껀지... 알수가 없네요~
negative	* 저는 엘모린을 구입했지만 페니슈 상품에 대한 리뷰임을 알려드립니다 일단 제 구입시기는 작년 여름입니다. 친구는 올해도 한켤레 구입했고요. 워낙 쪼리를 좋아하기도 하고, 사뿐 자체제작이라고 너~무 자신감이 넘치시길래 믿고 제꺼 4개,친구꺼 2개 총 6켤레나 구입했어요. 결과는요? 모든 신발이 전부 사진과 같이 됐습니다. 심지어 친구가 구매한 상품 중 하나는 올해 구입한 건데도 벌써 저렇게 벌어지네요~ 그냥 한두 개는 싸니까 그러려니 하려 했는데 6켤레가 전부 그러는 건 너무 심하지 않나요?ㅋㅋ 더 어이없는 건 사진에 있는 신발이 5번도 안 신은 신발이라는 점이에요.. 제가 신발로 망치질을 한 것도 아니고, 5번도 안 신었는데 착화습관에 따라 떨어질 수 있다고 하시면.. 음 할 말이 없네요ㅎㅎ 사뿐에서 앞으로 쪼리 살 일은 절대 없을 거 같긴 한데, 인스타그램 보다가 좀 웃겨서요ㅋㅋ 절대 따라 올 수 없는 퀄리티는 사뿐의 프라이드..? 사뿐의 프라이드는 겨우 이 정도인가 보네요..
negative	* 뇌진탕 주의 : 물에 젖으면 심하게 미끄러워요. 이 신 사고 일주일 정도 지났는데 벌써 여러번 넘어질 뻔했습니다. 갑자기 폭우 내리는 이런 장마날씨에는 안신는게 좋을 듯 합니다. 물에 젖은 이 신을 신는 것보다 신발을 벗고 바닥의 유리던 파편이던 다른 위험을 맞닥뜨리는게 더 안전합니다. 신은 만만하게 신기에 좋은데 발가락에 거는 부분 비올때 특히 오르막길 올라가면 엄청 미끄러져서 빠지는데 그 거는 부분이 신발이 안빠져나가게 막고있는 역할이라 빠져버리면 사정없이 미끄러지고 신발 자체가 발바닥 면에서 벗어납니다. 걸을 수 없는 상태가 돼요. 다치실 수도 있으니 이 점 유의하셔야 할 것 같아요. 신발 자체는 무난하게 어디에나 잘 어울려요. 물기라곤 없는 바싹 마른 날에 신으시는걸 추천드려요.
negative	* 아주아주 마음에 쏙쏙 듭니다.판매자님 대응 마음에 들어요.앞으로도 자주 구매원합니다.번창하세요.고맙습니다.복받으실거에요.별로입니다.너무 얇네요.
negative	* 전반적인 배송포장 상태는 좋았습니다. 그러나, 여러겹 비닐포장을 뜯고나서 물건 상태를 보니 조금 더 신경을 쓰셔야 하지 않을까 합니다. (1) 블라인더 한쪽이 무언가에 찍혀서 푹 눌려있습니다. (2)물건 포장 전에 어디에 긁힌 것인지 검정색 도료가 묻어있습니다. (3)검정 도료만 묻은게 아니라 심하게 끌었는지 아예 하얀 페인트도 벗겨져 있습니다. 올해 봄 되면서 전에 구입했다가 만족해서 다시 구매하는 것인데, 물건 상태보고 좀 실망했어요. 물건은 일년 남짓 사용해 보니 만족인데, 포장과정에서 물건이 하자 난 것을 그냥 보내주시니 좀 어이가 없네요. 여기에서 주문하시는 분들이 거의 실측 주문제작이라고 해도 이번것 하자는 조금 아닌 듯 합니다. 구입 예정이신 분들과 구입 하신분들도 꼼꼼히 체크해 보세요.
negative	* 상품설명이 부족,아쉬움
negative	* 정사이즈가 왜이리 작나요...
negative	* 가방사이즈가 작으니 주의요망
negative	* 물건 받은후 물건 잘포장되어서 배송되었네요 판매자님의 새다른 공 1개넣어주시는센스^^ 감사합니다 * 사용후기 실망스러웠습니다 골프입문한지 1년도 안되다보니 로스트볼을 사용하게되었고 그중 그래도 이뻐보이고 이름있는 타이틀리스트 축구공문양 받고나서 기분좋았지요. 공받고 라운딩가서 사용하는데 일행및 캐디... 10개 가져갔는데 이런 절반이 짝퉁... 로스트볼치고 고가라 생각하여 안그럴줄알았는데... 저처럼 모르는 하수들은 봉? 남은 20개... 어찌해야할까 고민 스럽네요...
negative	*최악이라 해야할까* * 요약 * -- 주문 받으면 블라인드 제작, 배송도 하지 않고 송장부터 올려서 고객을 꼼짝못하게 함... 사랑에 빠질 판.... -- 공장에서 직접 수령하면 '구매확정'을 해야 가져갈수 있다는 정신나간 소리를 합니다 * 결론 * -- 월요일 주문하고 금요일 전화하니 이제 제작하고 있다... 주문에서 배송까지 기본 월화수목금토 6일 걸립니다, 바쁘신 분들은 다른 블라인드로 고고싱 * 본문 * 월요일 주문하니 화요일 송장번호가 나옵니다 기다리다 목요일 전화하니 아직 제작안했답니다 그럼 송장은 왜 올리냐니까 원래 주문받으면 송장부터 올린다네요. 일단 송장은 바로 올리고 제작도 배송도 안합니다. 일단 송장 등록되면 컴터나 폰으로는 취소 불가능한 거 아시죠? 전화로 취소해달라 요청해야 합니다. 이걸 노린 거 같네요, 그런데 전화하면 거의 항상 통화중이라는 게 함정.. 일단 고객잡아놓고 일은 느긋하게 하려는 재치있는 사람들이죠, 그 다음, 급해서 직접 받으러 가기로 했습니다 판매자 정보에 나오는 주소는 위장?입니다ㅋ 교회에 도착함.... 다시 공장 찾아가서 물건 받아 나오려니 신기한 소리가 들립니다. 제품을 직접수령하면 그 자리에서 구매확정을 해야 가져갈 수 있다고 윽박지르십니다. 물건을 확인도 안했는데 구매확정을 안하면 공장에 잡아둘 기세입니다. 앞뒤가 맞냐고 따져물으니 그냥 그렇다고 함... 장사꾼이 되어야지, 장사치는 되지 말자..
negative	*필름 사지마세요*케이스는 아무 문제 없습니다만같이 시킨 지문방지 필름이 문제네요.사진과 같이 터무니 없이 작습니다.엣지 제외 제품이라고 써져있기에 정상제품이라고 하시는데엣지만 제외된게 아닌데요? 핸드폰 액정의 1/3이 텅텅 빕니다.이게 정상적이라고 생각하시는 분만 구매하시길.일부러 악성재고 끼워팔고 반품하기 애매하게 만들어서처분하는 행태라고 밖에 보이지 않습니다.필름 부분에도 사진 게제하고 제품 설명 명확히 해주십시오.
negative	*동영상 27초에 현상이 제일 잘보입니다* 봉지 안쪽에 정전기가 일어나서 그런지 모르겠는데 수저를 뜨면 자석에 쇳가루 붙는것 처럼 떠지는데 인터넷에 중금속 이야기 나오던데 이게 왜그런건지요 (가루에 수저를 많이 휘저을수록 많이 붙네요) 건강하자고 산건데 무섭네요 환불요청드립니다 연락 꼭 주세요 허브나래 홈페이지에 헤럴드경제랑 어떤 신문사에 제주팜스친환경영농조합 새싹보리에 중금속 나왔는데 아닌걸로 판명나서 기사 정정까지 하셔서 믿고 구매했는데 불안합니다 (허브나래 홈페이지 글 캡쳐해서 올릴려고 했는데 지금은 내려갔네요) 이게 뭔지 설명 좀 부탁드리고 환불처리 요청합니다
negative	*판매자야 리모컨 가지고 장난치지말고 빨리 보내주라* LG배송설치기사님 친절함은 최고네요 더운날씨에도 웃으시면서 친절히 설명 잘해주시고 티비 또한 깔끔한 디자인에 인터넷까지 가능하니 두말 할게 없이 좋아요 공주님들 테블릿으로 유툽 봤는데 이젠 티비 큰화면으로 볼수 있어 엄청 좋아하네요
negative	*별로긴한데 터치민감도를 높이니 그나마 눌러는 져요!!
negative	*상품 이 엉성함 Plastic Pad 는 11개가 아니고 2개만 발송됨
negative	*샌달 귀 판매업체에서 3켤레 다른모델로 구매했어요, 신고나서 알았습니다. 샌달 가격이 싼게 아니라 좋다고 구매했는데, 신어보고 좀 걸었는데 좌측 우측 발가락 엄지발가락 옆 두군데 피부가 벗겨져 약바르고 대일밴드 붙이고 난리가 아닙니다. 왜 타 샌달보다 비싸게 팔면서 발에도 맞지 않는 샌달 판매하시는지요. 그렇게 판매 한다면 좋으시겠는지요. 도대체 왜 발가락 좌우측 피부가 벗겨지는지 샌달 제대로 만든것 판매하시기 바랍니다.
negative	*샌달 귀 판매업체에서 3켤레 다른모델로 구매했어요, 신고나서 알았습니다. 샌달 가격이 싼게 아니라 좋다고 구매했는데, 신어보고 좀 걸었는데 좌측 우측 발가락 엄지발가락 옆 두군데 피부가 벗겨져 약바르고 대일밴드 붙이고 난리가 아닙니다. 왜 타 샌달보다 비싸게 팔면서 발에도 맞지 않는 샌달 판매하시는지요. 그렇게 판매 한다면 좋으시겠는지요. 도대체 왜 발가락 좌우측 피부가 벗겨지는지 샌달 제대로 만든것 판매하시기 바랍니다. *사이트에 클레임 재기 귀 업체 판매하는 샌달 문제가 있다고 하겠습니다. 샌달은 발이 편해야지 몇분 걸었다고 발가락 피부가 벗겨지면 누가 귀업체 샌달은 구매해서 신겠는지요.
negative	*상품 사진처럼 넉넉한 사이즈 아니네요. 끈이..그냥 케이크 장식 리본보다 거친?!ㅡㅡ 끈으로 쓰기에는 알맞지 않은 리본이라..그부분이 좀 실망이네요. 묶으니 거칠어서 목이 따가워요.끈을 교체해서 써야겠어요. *배송 빠릅니다~
negative	*오염(파란색 염료) 바닥 부분에 파란색 염료까지 묻어있습니다. 아래 사진의 파란색 얼룩(?)은 커튼과 바닥이 맞닿는 부분인데, 파란색이 왜 묻었는지 모르겠어요. 아직 세탁하지 않아서 지워질지 안지워질지 모르겠어요. 커튼 바닥 부분이라 별로 신경은 안써도 될 듯 하지만, 그래도 상품 받자마자 저렇게 색이 묻어있어서 기분이 좋지는 않았습니다. *1폭을 2장씩 이어박음 4폭 주문했습니다. 커튼천을 2폭 너비로 통으로 잘라 2장으로 만들어야 하지 않나요? 그런데 이 1폭너비 천을 2장씩 이어박아서 2장을 보내주셨습니다. 색상이 '화이트'라고 써있었는데, 실제 색상은 밝은 회색입니다. 헤링본 무늬가 잔잔하게 들어가 있어요.
negative	*추가* 이거 신고 퇴근하다가 계단에서 미끌어 넘어졌습니다 굽이 덜렁거리네요 발등 다 까졌구요. 처음 신은날 바로 발목 날아갈뻔했네요. 미끄러우니까 감안하고 신고 사세요 신발은 이쁜데 한사이즈 업해서 사도 발에 물집잡히는건 어쩔수 없나봐요ㅠ 아침에 출근할때 30분 신었는데 발가락에 물집잡혀서 너무 아파요
negative	*플러*에서 다른 제품을 사만원대에 1+1에 팔더라구요기능이 별로 없는건 마찬가지던데...너무 비싸게 산거같아 속상하네요
negative	*장점-미니사이즈: 공간을 많이 차지하지 않아 효율이 좋습니다.*단점-기존 갑티슈와 비교했을 때 사이즈 자체가 작다보니 아무래도 더 얇게 느껴지는것 같아요-얇다보니 톡 뽑아 쓸 때 뒷 휴지가 따라 안올라와서 새로 뽑을 때 손을 집어넣어 꺼내게 되더라구요ㅠㅠ
negative	*사이즈 ㅡ 최악이에요!!! 저는 원래 신발사이즈 235m를 신는데 240m로 시켰더니 넘나 작아서 다시 245m 교환했더니, 이번엔 넘나 큰게 왔네욧 !!! 헐 ㅡㅡㅡㅡ 대체 무슨사이즈를 신으라는건지..... ㅠ ㅠ 사이즈 개엉망임. *착용감 ㅡ한번신고 발뒷꿈치 까졌구욧 !!! *서비스 ㅡ판매자는 일주일 넘게 저나를 당췌 안받아욧!! 이상한 회사얌..... @@ *신발사이즈는 최악이구욧 서비스는 엉망입니다 @ 다시는 이런데서 신발 안살랍니다 ㅡㅡ ㅠ ㅠ
negative	*상품이 엉성함 동일 불만 내용임 그냥 사용예정
negative	*상품이 너무너무 약해요. 시장바구니로는 못쓸것 같습니다.
negative	*마트에서 더 싸게 팔더라고요ㅠㅠ.무료배송이라고해서 그냥 속상한 마음 접었습니다...
negative	*수고하십니다. 제품 손잡이가 생각보다 너무약해 사용하기가 불편합니다.
negative	+ 5일 됐는데 와 진심 살짝 한번 툭 떨어뜨렸는데 바로 금가네요... 비싼값 너무 못하는듯;;; 에반데요? 원래 잘 이렇게 잘 깨지나... ㄹㅇ 강화유리 맞나요?? 강화 실패하신거 아니에요?
negative	+ 무염산 친환경 해남김 + 2013년 2월 햇김/지주식김/최상품 특파래김/재래김/재래돌김/생산자 직송판매 3,300말만햇김이고 완점 뻘건 묵은김입니다.구워도 파란색하나없이 갈색이고 바고 쭈굴해지며 구워집니다.
negative	+) 판매만하면 끝입니다. 2달을 기다려도 준다던 상품권도 안주고 알아보고연락준다고하더니 전화도없습니다. 전에 회사에서 쓰던 웅진이나 청호는 고객센터 겁나 친절하고 빨랐는데 쿠쿠는 아주 답이없네요. 친절은 판매상담사 실적올릴때만 나오고 그 외는 나몰라라네요. 해지할겁니다. -- 짜증나네요. 상담원하고 통화할때 14만원이라고 안내받았는데 12만원만왔더라구요. 리뷰이벤트 상품권도 안오구요. 그래서 고객센터에 전화했더니 상품페이지에도 12만원이라고 되어있다고 안준대요. 그래서 상품페이지 중간에 변경되었고 녹취확인하시라니까 녹취가없대요. 얼척이없어서.-_- 하지만 요새 폰좋잖아요. 잔 자동녹음기능켜두는편이라 녹취있다니까 그제서야 3만원 마지못해준다는 듯이 준대요. 하~ ㅎㅎ. 그것도 이번달말일에 ㅋㅋㅋㅋ 어차피 지금 급하게 쓸일도 없어서 그러라고 했는데. (지금주면안된다냐니까 상담원이 자기는 담당자가 지시사항을 전달하는것뿐이래요 ㅋㅋ제 지금직장이 콜센터끼고있는 곳이라 상담원들 고충을 알아서 별말안함.ㅋㅋㅋ) 설치기사님 와서 설치까지만 딱 좋구요. 리뷰이벤트부터 내리 최악임 ㅋㅋㅋㅋㅋ 이걸 5년이나 더 써야한다니 바꾸는거 귀찮아서 5년만 쓰고 이제 쿠쿠는 손절할려구요. ㅋㅋㅋㅋ 아놔 리뷰이벤트 그래도 좋게썼는데 내가 미ㅊ*이지 ㅋㅋㅋㅋㅋ 다들 녹취키고 상담받으세요~~~ -- 정수기 직수형으로 바꾸고 싶은데 디자인이 영~~ 마음에 드는게 없더라구요. 근데 쿠쿠는 디자이너가 열일 하시는 거 같아요~. 디자인도 색상도 너무너무 이뻐요~~ (솔직히 성능 이딴거 보다 이뻐서 골랐음) 직수형이라 출수 속도가 너무 느려서 답답헌데... (컵라면 못먹겠네요) 물탱크가 있는 것 보단 위생적이니까요. 만족합니다~
negative	+/- 잘못 꽂았다가 노트북 USB쪽 보드 날아감 구분을 직관적으로 하기 쉽지 않게 만들어서 문제가 많음
negative	+0* 생각이상으로 광택이.. 남자 사용불가 품목은듯, ㅠ,ㅠ
negative	+7500원 옵션질...
negative	+9988776ㅣ65535367299202010
negative	+단자쪽이 너무 판판해서 수입산 후레쉬등.. 안맞을 우려가 있습니다, 제 경우도 국내산 제품엔 맞는데 이글택(미국산)은 닿질 않아 사용을 못합니다, 회원님들 꼭 숙지하시길~
negative	,
negative	, ,ㄱㄴㄷㄹ
negative	, ..
negative	,,
negative	,, 사진이랑 완전 다른 물건왔어요 ㅡ.ㅡ 디자인 훨씬 구림...
negative	,,,,,,,,,,
negative	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative	,,,,귀걸이 한쌍중에 한짝이 큐빅?> 빠져있는상태로 왔네요 ,.,,ㅡㅡ어차피...한쪽만 쓸거긴하지만...이런거 확인도 안하고 보내시나요?>?? 확인좀 잘하시고 판매하시길!!!!
negative	,5개중에 2개불량 1개 반품신청후 응답없고 다른1개도 사용하려고보니 불량 플러그가 ? 혀지지않음
negative	,???????????????
negative	,qi,?????????????????????????????????????????????????
negative	,너무 허접해서 버려야 돼요. 반품비아까워.버림
negative	,배송도 빠르고 다좋은데 담배가 케이스안에서 막 돌아다녀서 뚜껑 닫을때마다 가지런히 정리해야 하는번거로움이 있네요
negative	,놀이장난감?막대기가 썩었어요 시커멓게 곰팡이같은데 확인도안하시나봐요 구매안하는게 좋을꺼같아요
negative	,그냥저냥그렇코 그냥배송도 대따 불만족...그냥그렇네요
negative	-
negative	- -- -- -- -- -- -- -- --
negative	- 리뷰 수정 - ●한해 여름밖에 사용 못해요. 좀 사용하다보면 폴대 끝의 네 플라스틱에 균열이 생기고, 부러지고, 급기야 뜯어지기도합니다. 플라스틱 경도가 낮아요. *플라스틱 받침대 흰끈이 뜯어졌음 *플라스틱 받침대가 자주 빠짐 * - 최초 리뷰 - 내내 생각만 하다가 드디어 장만했어요. 이젠 극성스러울 모기 걱정하지 않아도 되겠어요. 이 방 저 방, 방방이 구입하면 좋겠더군요.^^ *200×180이 3~4인용이라지만 넉넉한 2인용이라 보시면 됩니다. 바닥면적이 여유로우면 큰 것으로 사세요 *세로 지퍼가 위까지 더 열리면 출입하기 더 쉬울 거 같아요. *펼치고 접을 때 끼고 빼고하는 플라스틱 양쪽이 부러지지기 쉬워보여요. 조심조심...ㅠ *
